#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 271300      2.04e+00      6.65e-03      2.51e-01    3.1e-04
 271400      1.76e+00      3.93e-04      2.21e-01    3.1e-04
 271500      7.47e-01      1.35e-03      9.34e-02    3.1e-04
 271600      1.73e+00      7.38e-04      2.17e-01    3.1e-04
 271700      9.18e-01      3.00e-03      1.14e-01    3.1e-04
 271800      1.76e+00      4.18e-04      2.20e-01    3.1e-04
 271900      1.98e+00      4.99e-03      2.46e-01    3.1e-04
 272000      7.65e-01      5.59e-04      9.59e-02    3.1e-04
 272100      7.04e-01      2.03e-03      8.77e-02    3.1e-04
 272200      7.30e-01      4.36e-03      8.92e-02    3.1e-04
 272300      9.02e-01      5.13e-03      1.10e-01    3.1e-04
 272400      6.74e-01      1.43e-03      8.42e-02    3.1e-04
 272500      1.64e+00      2.18e-03      2.05e-01    3.1e-04
 272600      6.52e-01      2.34e-03      8.10e-02    3.1e-04
 272700      9.46e-01      5.78e-03      1.15e-01    3.1e-04
 272800      9.23e-01      6.14e-03      1.12e-01    3.1e-04
 272900      1.68e+00      1.39e-03      2.10e-01    3.1e-04
 273000      1.86e+00      8.85e-04      2.34e-01    3.1e-04
 273100      1.69e+00      1.36e-03      2.11e-01    3.1e-04
 273200      1.62e+00      3.26e-03      2.02e-01    3.1e-04
 273300      1.63e+00      2.89e-03      2.04e-01    3.1e-04
 273400      1.79e+00      2.92e-03      2.24e-01    3.1e-04
 273500      1.69e+00      2.84e-03      2.10e-01    3.1e-04
 273600      6.82e-01      3.75e-03      8.36e-02    3.1e-04
 273700      8.97e-01      1.00e-03      1.12e-01    3.1e-04
 273800      1.83e+00      5.75e-03      2.26e-01    3.1e-04
 273900      1.94e+00      7.32e-03      2.37e-01    3.1e-04
 274000      8.89e-01      4.64e-03      1.09e-01    3.1e-04
 274100      7.41e-01      1.88e-03      9.25e-02    3.1e-04
 274200      1.59e+00      1.03e-03      2.00e-01    3.1e-04
 274300      1.65e+00      1.25e-04      2.07e-01    3.1e-04
 274400      3.15e+00      5.05e-03      3.95e-01    3.1e-04
 274500      1.66e+00      1.01e-03      2.08e-01    3.1e-04
 274600      6.89e-01      5.58e-03      8.22e-02    3.1e-04
 274700      1.63e+00      2.80e-03      2.03e-01    3.1e-04
 274800      6.96e-01      1.33e-03      8.71e-02    3.1e-04
 274900      2.20e+00      2.08e-03      2.75e-01    3.1e-04
 275000      3.66e+00      1.91e-02      4.66e-01    3.0e-04
 275100      1.70e+00      7.93e-04      2.18e-01    3.0e-04
 275200      1.58e+00      9.92e-05      2.03e-01    3.0e-04
 275300      8.51e-01      3.57e-03      1.08e-01    3.0e-04
 275400      1.70e+00      4.57e-04      2.18e-01    3.0e-04
 275500      8.58e-01      7.89e-04      1.10e-01    3.0e-04
 275600      1.66e+00      2.17e-03      2.13e-01    3.0e-04
 275700      1.82e+00      2.78e-04      2.34e-01    3.0e-04
 275800      1.67e+00      2.79e-03      2.14e-01    3.0e-04
 275900      1.64e+00      3.44e-04      2.10e-01    3.0e-04
 276000      1.65e+00      2.71e-03      2.11e-01    3.0e-04
 276100      6.78e-01      7.60e-04      8.71e-02    3.0e-04
 276200      1.61e+00      1.32e-03      2.06e-01    3.0e-04
 276300      6.61e-01      2.98e-03      8.38e-02    3.0e-04
 276400      1.88e+00      2.47e-03      2.41e-01    3.0e-04
 276500      6.31e-01      2.70e-03      8.00e-02    3.0e-04
 276600      1.71e+00      6.55e-04      2.20e-01    3.0e-04
 276700      9.12e-01      1.39e-03      1.17e-01    3.0e-04
 276800      1.77e+00      2.78e-03      2.27e-01    3.0e-04
 276900      7.75e-01      6.96e-04      9.96e-02    3.0e-04
 277000      8.97e-01      8.29e-04      1.15e-01    3.0e-04
 277100      1.65e+00      3.15e-03      2.11e-01    3.0e-04
 277200      1.74e+00      1.48e-03      2.23e-01    3.0e-04
 277300      1.60e+00      6.75e-04      2.06e-01    3.0e-04
 277400      7.93e-01      5.30e-03      9.87e-02    3.0e-04
 277500      7.95e-01      3.69e-03      1.01e-01    3.0e-04
 277600      1.68e+00      1.66e-03      2.15e-01    3.0e-04
 277700      1.58e+00      6.21e-03      1.98e-01    3.0e-04
 277800      8.74e-01      2.21e-03      1.12e-01    3.0e-04
 277900      8.84e-01      1.91e-03      1.13e-01    3.0e-04
 278000      1.70e+00      1.43e-03      2.18e-01    3.0e-04
 278100      1.83e+00      4.70e-03      2.33e-01    3.0e-04
 278200      1.85e+00      2.95e-03      2.37e-01    3.0e-04
 278300      1.60e+00      3.93e-04      2.05e-01    3.0e-04
 278400      1.79e+00      1.67e-03      2.30e-01    3.0e-04
 278500      3.54e+00      2.37e-03      4.55e-01    3.0e-04
 278600      9.89e-01      1.44e-03      1.27e-01    3.0e-04
 278700      1.71e+00      2.68e-03      2.19e-01    3.0e-04
 278800      8.06e-01      1.38e-03      1.03e-01    3.0e-04
 278900      1.68e+00      2.56e-03      2.15e-01    3.0e-04
 279000      1.61e+00      1.30e-03      2.07e-01    3.0e-04
 279100      1.70e+00      1.00e-03      2.18e-01    3.0e-04
 279200      1.79e+00      4.71e-03      2.28e-01    3.0e-04
 279300      1.50e+00      3.17e-03      1.91e-01    3.0e-04
 279400      1.68e+00      5.41e-04      2.16e-01    3.0e-04
 279500      2.02e+00      1.90e-03      2.60e-01    3.0e-04
 279600      3.13e+00      2.13e-03      4.03e-01    3.0e-04
 279700      1.97e+00      2.01e-04      2.53e-01    3.0e-04
 279800      1.66e+00      4.16e-03      2.11e-01    3.0e-04
 279900      8.33e-01      2.19e-04      1.07e-01    3.0e-04
 280000      6.30e-01      1.95e-03      8.25e-02    2.8e-04
 280100      1.52e+00      5.48e-04      2.00e-01    2.8e-04
 280200      1.69e+00      3.88e-03      2.21e-01    2.8e-04
 280300      9.27e-01      2.09e-04      1.22e-01    2.8e-04
 280400      1.67e+00      4.61e-04      2.20e-01    2.8e-04
 280500      1.57e+00      2.46e-03      2.06e-01    2.8e-04
 280600      1.68e+00      1.77e-03      2.21e-01    2.8e-04
 280700      1.64e+00      1.17e-03      2.16e-01    2.8e-04
 280800      1.52e+00      3.96e-04      2.00e-01    2.8e-04
 280900      9.63e-01      1.16e-03      1.27e-01    2.8e-04
 281000      7.14e-01      2.34e-04      9.41e-02    2.8e-04
 281100      1.71e+00      7.84e-04      2.25e-01    2.8e-04
 281200      1.89e+00      8.05e-04      2.49e-01    2.8e-04
 281300      1.58e+00      1.39e-04      2.08e-01    2.8e-04
 281400      1.67e+00      1.92e-04      2.20e-01    2.8e-04
 281500      2.97e+00      3.97e-03      3.92e-01    2.8e-04
 281600      1.66e+00      2.63e-04      2.19e-01    2.8e-04
 281700      1.55e+00      1.08e-03      2.05e-01    2.8e-04
 281800      8.80e-01      5.73e-03      1.12e-01    2.8e-04
 281900      1.02e+00      2.55e-03      1.34e-01    2.8e-04
 282000      1.64e+00      8.71e-04      2.17e-01    2.8e-04
 282100      1.64e+00      2.24e-03      2.15e-01    2.8e-04
 282200      1.63e+00      5.14e-04      2.14e-01    2.8e-04
 282300      1.73e+00      2.46e-03      2.28e-01    2.8e-04
 282400      1.68e+00      4.00e-05      2.22e-01    2.8e-04
 282500      1.67e+00      6.80e-04      2.20e-01    2.8e-04
 282600      1.67e+00      9.80e-05      2.21e-01    2.8e-04
 282700      1.69e+00      1.08e-03      2.23e-01    2.8e-04
 282800      1.77e+00      3.52e-04      2.34e-01    2.8e-04
 282900      6.56e-01      5.10e-03      8.26e-02    2.8e-04
 283000      1.64e+00      5.47e-05      2.16e-01    2.8e-04
 283100      1.68e+00      1.25e-05      2.22e-01    2.8e-04
 283200      1.75e+00      8.87e-03      2.22e-01    2.8e-04
 283300      8.47e-01      3.56e-03      1.10e-01    2.8e-04
 283400      9.31e-01      1.29e-03      1.23e-01    2.8e-04
 283500      1.49e+00      3.32e-03      1.95e-01    2.8e-04
 283600      1.55e+00      1.46e-04      2.05e-01    2.8e-04
 283700      1.70e+00      5.27e-03      2.21e-01    2.8e-04
 283800      3.34e+00      7.20e-03      4.39e-01    2.8e-04
 283900      1.74e+00      1.37e-02      2.06e-01    2.8e-04
 284000      1.58e+00      3.25e-03      2.06e-01    2.8e-04
 284100      1.67e+00      2.54e-03      2.19e-01    2.8e-04
 284200      1.69e+00      3.07e-03      2.21e-01    2.8e-04
 284300      1.28e+00      7.85e-03      1.64e-01    2.8e-04
 284400      1.67e+00      2.51e-03      2.20e-01    2.8e-04
 284500      6.85e-01      2.17e-03      8.97e-02    2.8e-04
 284600      1.58e+00      6.93e-04      2.09e-01    2.8e-04
 284700      1.63e+00      2.01e-04      2.15e-01    2.8e-04
 284800      1.75e+00      3.68e-03      2.29e-01    2.8e-04
 284900      8.43e-01      7.22e-03      1.05e-01    2.8e-04
 285000      1.42e+00      2.89e-04      1.92e-01    2.7e-04
 285100      1.49e+00      3.57e-03      2.00e-01    2.7e-04
 285200      1.63e+00      3.25e-03      2.19e-01    2.7e-04
 285300      1.62e+00      7.70e-04      2.19e-01    2.7e-04
 285400      1.44e+00      2.88e-03      1.94e-01    2.7e-04
 285500      1.54e+00      4.93e-04      2.08e-01    2.7e-04
 285600      8.74e-01      3.63e-03      1.17e-01    2.7e-04
 285700      1.46e+00      2.31e-03      1.96e-01    2.7e-04
 285800      1.76e+00      4.66e-03      2.35e-01    2.7e-04
 285900      1.70e+00      2.24e-03      2.29e-01    2.7e-04
 286000      1.61e+00      3.93e-03      2.16e-01    2.7e-04
 286100      1.89e+00      5.65e-03      2.52e-01    2.7e-04
 286200      1.85e+00      1.75e-03      2.50e-01    2.7e-04
 286300      6.93e-01      8.11e-03      8.39e-02    2.7e-04
 286400      1.61e+00      7.24e-04      2.18e-01    2.7e-04
 286500      1.66e+00      3.39e-03      2.24e-01    2.7e-04
 286600      1.55e+00      1.49e-03      2.09e-01    2.7e-04
 286700      3.21e+00      4.38e-03      4.34e-01    2.7e-04
 286800      7.59e-01      1.50e-03      1.02e-01    2.7e-04
 286900      7.61e-01      1.71e-03      1.03e-01    2.7e-04
 287000      6.22e-01      5.28e-04      8.41e-02    2.7e-04
 287100      1.56e+00      2.97e-03      2.10e-01    2.7e-04
 287200      2.99e+00      6.66e-04      4.04e-01    2.7e-04
 287300      1.86e+00      3.23e-03      2.50e-01    2.7e-04
 287400      1.60e+00      2.06e-03      2.16e-01    2.7e-04
 287500      1.67e+00      4.46e-04      2.26e-01    2.7e-04
 287600      1.61e+00      1.53e-03      2.18e-01    2.7e-04
 287700      1.58e+00      2.83e-03      2.12e-01    2.7e-04
 287800      1.54e+00      2.00e-03      2.08e-01    2.7e-04
 287900      1.76e+00      1.59e-03      2.38e-01    2.7e-04
 288000      1.53e+00      1.69e-03      2.07e-01    2.7e-04
 288100      9.46e-01      9.89e-04      1.28e-01    2.7e-04
 288200      1.64e+00      6.43e-04      2.21e-01    2.7e-04
 288300      1.73e+00      3.49e-03      2.33e-01    2.7e-04
 288400      7.48e-01      1.68e-03      1.01e-01    2.7e-04
 288500      1.64e+00      1.94e-03      2.21e-01    2.7e-04
 288600      1.90e+00      1.44e-03      2.56e-01    2.7e-04
 288700      1.66e+00      2.07e-03      2.24e-01    2.7e-04
 288800      1.57e+00      2.35e-03      2.12e-01    2.7e-04
 288900      6.29e-01      4.84e-03      8.13e-02    2.7e-04
 289000      1.58e+00      1.86e-03      2.13e-01    2.7e-04
 289100      6.20e-01      3.79e-03      8.16e-02    2.7e-04
 289200      1.50e+00      1.01e-03      2.03e-01    2.7e-04
 289300      1.66e+00      1.43e-03      2.24e-01    2.7e-04
 289400      1.61e+00      1.32e-03      2.18e-01    2.7e-04
 289500      9.60e-01      1.35e-02      1.09e-01    2.7e-04
 289600      1.42e+00      2.85e-02      1.24e-01    2.7e-04
 289700      1.65e+00      1.35e-04      2.23e-01    2.7e-04
 289800      1.56e+00      1.04e-03      2.11e-01    2.7e-04
 289900      8.58e-01      2.08e-03      1.16e-01    2.7e-04
 290000      7.83e-01      2.20e-03      1.08e-01    2.6e-04
 290100      1.42e+00      9.15e-04      1.96e-01    2.6e-04
 290200      6.43e-01      3.33e-03      8.75e-02    2.6e-04
 290300      1.50e+00      8.34e-04      2.08e-01    2.6e-04
 290400      1.62e+00      1.00e-03      2.24e-01    2.6e-04
 290500      1.54e+00      2.60e-03      2.13e-01    2.6e-04
 290600      1.48e+00      2.20e-03      2.05e-01    2.6e-04
 290700      1.52e+00      3.29e-03      2.09e-01    2.6e-04
 290800      2.81e+00      6.70e-03      3.89e-01    2.6e-04
 290900      1.49e+00      9.28e-05      2.06e-01    2.6e-04
 291000      1.57e+00      4.09e-05      2.17e-01    2.6e-04
 291100      1.61e+00      2.93e-03      2.22e-01    2.6e-04
 291200      1.61e+00      9.98e-04      2.23e-01    2.6e-04
 291300      1.39e+00      1.54e-03      1.93e-01    2.6e-04
 291400      1.59e+00      2.45e-03      2.20e-01    2.6e-04
 291500      1.58e+00      8.72e-03      2.09e-01    2.6e-04
 291600      8.22e-01      1.37e-02      8.79e-02    2.6e-04
 291700      3.22e+00      9.62e-03      4.46e-01    2.6e-04
 291800      3.35e+00      1.54e-03      4.64e-01    2.6e-04
 291900      1.46e+00      1.83e-04      2.02e-01    2.6e-04
 292000      1.60e+00      5.49e-04      2.21e-01    2.6e-04
 292100      1.47e+00      2.02e-03      2.03e-01    2.6e-04
 292200      1.53e+00      3.27e-03      2.10e-01    2.6e-04
 292300      8.04e-01      2.18e-03      1.11e-01    2.6e-04
 292400      6.19e-01      1.06e-03      8.57e-02    2.6e-04
 292500      1.57e+00      1.23e-03      2.17e-01    2.6e-04
 292600      8.41e-01      1.30e-03      1.16e-01    2.6e-04
 292700      1.84e+00      5.38e-04      2.55e-01    2.6e-04
 292800      1.52e+00      2.95e-03      2.10e-01    2.6e-04
 292900      1.72e+00      1.55e-03      2.38e-01    2.6e-04
 293000      6.57e-01      2.10e-03      9.04e-02    2.6e-04
 293100      1.57e+00      2.91e-03      2.17e-01    2.6e-04
 293200      1.73e+00      2.41e-04      2.40e-01    2.6e-04
 293300      2.90e+00      3.20e-03      4.02e-01    2.6e-04
 293400      8.21e-01      3.58e-04      1.14e-01    2.6e-04
 293500      1.62e+00      1.73e-03      2.25e-01    2.6e-04
 293600      1.73e+00      3.36e-03      2.38e-01    2.6e-04
 293700      1.62e+00      4.50e-03      2.22e-01    2.6e-04
 293800      1.59e+00      4.71e-04      2.21e-01    2.6e-04
 293900      9.27e-01      5.49e-03      1.25e-01    2.6e-04
 294000      8.13e-01      2.21e-03      1.12e-01    2.6e-04
 294100      7.58e-01      4.81e-03      1.02e-01    2.6e-04
 294200      7.65e-01      3.58e-03      1.04e-01    2.6e-04
 294300      7.52e-01      1.69e-04      1.04e-01    2.6e-04
 294400      1.71e+00      1.36e-03      2.37e-01    2.6e-04
 294500      1.44e+00      1.51e-03      2.00e-01    2.6e-04
 294600      7.63e-01      2.67e-03      1.05e-01    2.6e-04
 294700      1.59e+00      7.31e-04      2.21e-01    2.6e-04
 294800      1.01e+00      1.02e-03      1.40e-01    2.6e-04
 294900      7.64e-01      4.01e-03      1.04e-01    2.6e-04
 295000      1.62e+00      2.42e-03      2.30e-01    2.4e-04
 295100      6.75e-01      3.68e-04      9.60e-02    2.4e-04
 295200      1.47e+00      3.88e-04      2.09e-01    2.4e-04
 295300      1.75e+00      6.04e-04      2.49e-01    2.4e-04
 295400      1.49e+00      2.59e-03      2.11e-01    2.4e-04
 295500      3.00e+00      4.21e-03      4.26e-01    2.4e-04
 295600      7.85e-01      8.82e-06      1.12e-01    2.4e-04
 295700      7.03e-01      3.53e-03      9.81e-02    2.4e-04
 295800      1.55e+00      6.41e-03      2.14e-01    2.4e-04
 295900      1.63e+00      9.82e-03      2.17e-01    2.4e-04
 296000      1.58e+00      1.93e-03      2.24e-01    2.4e-04
 296100      1.87e+00      8.75e-04      2.65e-01    2.4e-04
 296200      3.09e+00      9.19e-04      4.39e-01    2.4e-04
 296300      1.51e+00      1.32e-03      2.15e-01    2.4e-04
 296400      6.24e-01      5.54e-03      8.35e-02    2.4e-04
 296500      8.36e-01      1.03e-03      1.19e-01    2.4e-04
 296600      1.54e+00      1.37e-03      2.19e-01    2.4e-04
 296700      7.04e-01      5.00e-03      9.63e-02    2.4e-04
 296800      1.37e+00      1.53e-04      1.95e-01    2.4e-04
 296900      1.42e+00      2.70e-03      2.00e-01    2.4e-04
 297000      1.47e+00      3.14e-03      2.08e-01    2.4e-04
 297100      1.49e+00      3.74e-05      2.12e-01    2.4e-04
 297200      1.56e+00      1.02e-03      2.21e-01    2.4e-04
 297300      1.75e+00      5.32e-03      2.44e-01    2.4e-04
 297400      1.64e+00      2.32e-03      2.32e-01    2.4e-04
 297500      2.72e+00      8.12e-03      3.85e-01    2.4e-04
 297600      3.16e+00      1.62e-02      4.45e-01    2.4e-04
 297700      1.58e+00      1.88e-03      2.24e-01    2.4e-04
 297800      1.49e+00      3.67e-04      2.12e-01    2.4e-04
 297900      7.72e-01      8.31e-04      1.10e-01    2.4e-04
 298000      1.54e+00      1.65e-03      2.19e-01    2.4e-04
 298100      1.44e+00      5.41e-04      2.04e-01    2.4e-04
 298200      1.49e+00      9.35e-04      2.11e-01    2.4e-04
 298300      1.47e+00      5.04e-03      2.05e-01    2.4e-04
 298400      1.60e+00      5.37e-03      2.24e-01    2.4e-04
 298500      1.61e+00      3.02e-03      2.28e-01    2.4e-04
 298600      9.00e-01      2.28e-03      1.27e-01    2.4e-04
 298700      1.42e+00      4.27e-04      2.02e-01    2.4e-04
 298800      1.52e+00      7.85e-04      2.17e-01    2.4e-04
 298900      7.31e-01      1.75e-05      1.04e-01    2.4e-04
 299000      1.72e+00      1.31e-02      2.21e-01    2.4e-04
 299100      7.89e-01      2.71e-03      1.11e-01    2.4e-04
 299200      1.52e+00      2.32e-03      2.16e-01    2.4e-04
 299300      6.50e-01      5.07e-03      8.82e-02    2.4e-04
 299400      7.00e-01      2.94e-04      9.96e-02    2.4e-04
 299500      7.64e-01      3.05e-03      1.07e-01    2.4e-04
 299600      1.50e+00      4.02e-04      2.13e-01    2.4e-04
 299700      7.24e-01      2.81e-03      1.02e-01    2.4e-04
 299800      1.45e+00      2.40e-03      2.05e-01    2.4e-04
 299900      1.51e+00      1.20e-03      2.15e-01    2.4e-04
 300000      1.38e+00      2.72e-03      2.00e-01    2.3e-04
 300100      1.52e+00      1.34e-03      2.21e-01    2.3e-04
 300200      1.42e+00      5.55e-03      2.02e-01    2.3e-04
 300300      2.71e+00      3.77e-03      3.94e-01    2.3e-04
 300400      1.36e+00      1.77e-03      1.98e-01    2.3e-04
 300500      1.68e+00      6.55e-04      2.44e-01    2.3e-04
 300600      1.40e+00      7.15e-04      2.04e-01    2.3e-04
 300700      1.43e+00      2.97e-03      2.07e-01    2.3e-04
 300800      1.40e+00      3.31e-04      2.05e-01    2.3e-04
 300900      1.46e+00      8.76e-04      2.13e-01    2.3e-04
 301000      6.89e-01      1.04e-03      1.00e-01    2.3e-04
 301100      1.57e+00      2.34e-03      2.28e-01    2.3e-04
 301200      7.03e-01      3.71e-04      1.03e-01    2.3e-04
 301300      1.56e+00      7.76e-04      2.27e-01    2.3e-04
 301400      1.49e+00      1.49e-03      2.18e-01    2.3e-04
