#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 593900      3.68e-01      2.27e-04      2.01e-01    1.2e-05
 594000      3.90e-01      3.01e-04      2.13e-01    1.2e-05
 594100      3.97e-01      1.07e-03      2.14e-01    1.2e-05
 594200      3.82e-01      1.57e-03      2.02e-01    1.2e-05
 594300      3.92e-01      9.65e-04      2.12e-01    1.2e-05
 594400      3.95e-01      1.31e-03      2.12e-01    1.2e-05
 594500      3.60e-01      4.32e-04      1.96e-01    1.2e-05
 594600      6.98e-01      2.82e-03      3.79e-01    1.2e-05
 594700      3.72e-01      1.72e-03      1.96e-01    1.2e-05
 594800      3.75e-01      1.07e-03      2.02e-01    1.2e-05
 594900      4.10e-01      1.61e-04      2.24e-01    1.2e-05
 595000      3.69e-01      1.02e-03      2.03e-01    1.1e-05
 595100      1.72e-01      6.81e-04      9.47e-02    1.1e-05
 595200      4.01e-01      1.06e-04      2.23e-01    1.1e-05
 595300      3.57e-01      2.54e-03      1.81e-01    1.1e-05
 595400      6.61e-01      1.89e-03      3.66e-01    1.1e-05
 595500      3.61e-01      3.40e-04      2.01e-01    1.1e-05
 595600      3.63e-01      1.02e-03      1.99e-01    1.1e-05
 595700      1.64e-01      1.76e-03      8.28e-02    1.1e-05
 595800      3.68e-01      5.60e-05      2.05e-01    1.1e-05
 595900      4.17e-01      1.31e-03      2.28e-01    1.1e-05
 596000      1.94e-01      1.27e-03      1.04e-01    1.1e-05
 596100      4.30e-01      1.31e-03      2.35e-01    1.1e-05
 596200      3.71e-01      4.17e-04      2.06e-01    1.1e-05
 596300      3.60e-01      2.88e-05      2.01e-01    1.1e-05
 596400      1.49e-01      7.69e-04      8.13e-02    1.1e-05
 596500      3.25e-01      2.65e-04      1.80e-01    1.1e-05
 596600      3.78e-01      6.00e-04      2.10e-01    1.1e-05
 596700      3.70e-01      7.65e-04      2.04e-01    1.1e-05
 596800      2.11e-01      2.91e-04      1.17e-01    1.1e-05
 596900      4.43e-01      1.27e-04      2.46e-01    1.1e-05
 597000      3.59e-01      6.95e-04      1.99e-01    1.1e-05
 597100      4.10e-01      2.10e-04      2.28e-01    1.1e-05
 597200      1.63e-01      3.57e-04      9.02e-02    1.1e-05
 597300      1.79e-01      6.98e-04      9.81e-02    1.1e-05
 597400      2.87e-01      1.51e-03      1.56e-01    1.1e-05
 597500      3.70e-01      3.90e-04      2.05e-01    1.1e-05
 597600      2.22e-01      6.45e-04      1.23e-01    1.1e-05
 597700      3.72e-01      6.26e-04      2.06e-01    1.1e-05
 597800      3.73e-01      5.81e-04      2.06e-01    1.1e-05
 597900      1.87e-01      1.50e-03      9.87e-02    1.1e-05
 598000      1.90e-01      1.09e-03      1.03e-01    1.1e-05
 598100      1.59e-01      5.99e-04      8.76e-02    1.1e-05
 598200      3.87e-01      5.52e-04      2.14e-01    1.1e-05
 598300      3.64e-01      5.18e-04      2.02e-01    1.1e-05
 598400      3.76e-01      5.13e-05      2.09e-01    1.1e-05
 598500      4.00e-01      1.47e-03      2.17e-01    1.1e-05
 598600      3.47e-01      1.63e-04      1.93e-01    1.1e-05
 598700      3.95e-01      1.37e-03      2.15e-01    1.1e-05
 598800      3.74e-01      1.05e-03      2.05e-01    1.1e-05
 598900      3.60e-01      4.15e-04      2.00e-01    1.1e-05
 599000      3.87e-01      6.69e-04      2.14e-01    1.1e-05
 599100      7.38e-01      2.78e-03      4.08e-01    1.1e-05
 599200      3.69e-01      5.35e-04      2.05e-01    1.1e-05
 599300      3.61e-01      1.37e-03      1.96e-01    1.1e-05
 599400      1.87e-01      1.26e-03      1.01e-01    1.1e-05
 599500      3.96e-01      2.14e-04      2.20e-01    1.1e-05
 599600      3.53e-01      1.41e-03      1.91e-01    1.1e-05
 599700      3.77e-01      2.60e-04      2.09e-01    1.1e-05
 599800      3.47e-01      3.86e-04      1.92e-01    1.1e-05
 599900      3.82e-01      3.10e-04      2.12e-01    1.1e-05
 600000      3.80e-01      9.47e-04      2.13e-01    1.1e-05
 600100      3.64e-01      2.34e-04      2.06e-01    1.1e-05
 600200      1.77e-01      1.80e-04      1.00e-01    1.1e-05
 600300      3.37e-01      1.69e-04      1.91e-01    1.1e-05
 600400      3.53e-01      1.19e-03      1.96e-01    1.1e-05
 600500      1.69e-01      1.35e-03      9.10e-02    1.1e-05
 600600      3.37e-01      3.66e-04      1.90e-01    1.1e-05
 600700      3.53e-01      5.41e-04      1.99e-01    1.1e-05
 600800      4.13e-01      6.02e-04      2.33e-01    1.1e-05
 600900      1.48e-01      1.32e-04      8.39e-02    1.1e-05
 601000      3.94e-01      5.33e-04      2.23e-01    1.1e-05
 601100      3.63e-01      1.10e-03      2.02e-01    1.1e-05
 601200      1.47e-01      3.40e-04      8.27e-02    1.1e-05
 601300      7.72e-01      8.91e-04      4.37e-01    1.1e-05
 601400      1.51e-01      8.73e-04      8.30e-02    1.1e-05
 601500      3.45e-01      1.68e-04      1.95e-01    1.1e-05
 601600      3.32e-01      1.45e-03      1.82e-01    1.1e-05
 601700      2.03e-01      6.17e-04      1.14e-01    1.1e-05
 601800      3.61e-01      4.21e-05      2.04e-01    1.1e-05
 601900      2.09e-01      1.46e-03      1.14e-01    1.1e-05
 602000      3.87e-01      8.47e-04      2.17e-01    1.1e-05
 602100      3.46e-01      1.44e-03      1.90e-01    1.1e-05
 602200      3.71e-01      7.37e-04      2.09e-01    1.1e-05
 602300      2.02e-01      7.85e-04      1.13e-01    1.1e-05
 602400      6.82e-01      6.41e-04      3.86e-01    1.1e-05
 602500      3.71e-01      1.70e-04      2.10e-01    1.1e-05
 602600      4.15e-01      6.93e-04      2.34e-01    1.1e-05
 602700      1.92e-01      1.49e-03      1.04e-01    1.1e-05
 602800      1.83e-01      4.39e-04      1.03e-01    1.1e-05
 602900      6.96e-01      4.61e-04      3.94e-01    1.1e-05
 603000      3.71e-01      3.16e-04      2.10e-01    1.1e-05
 603100      3.75e-01      2.96e-04      2.12e-01    1.1e-05
 603200      3.48e-01      2.17e-05      1.97e-01    1.1e-05
 603300      1.81e-01      8.65e-04      1.01e-01    1.1e-05
 603400      3.32e-01      8.37e-04      1.86e-01    1.1e-05
 603500      3.60e-01      1.02e-04      2.04e-01    1.1e-05
 603600      3.63e-01      3.38e-04      2.05e-01    1.1e-05
 603700      1.96e-01      2.99e-04      1.11e-01    1.1e-05
 603800      6.80e-01      7.49e-04      3.85e-01    1.1e-05
 603900      3.53e-01      3.00e-04      1.99e-01    1.1e-05
 604000      1.43e-01      8.68e-04      7.89e-02    1.1e-05
 604100      2.01e-01      3.72e-04      1.14e-01    1.1e-05
 604200      3.79e-01      2.86e-04      2.14e-01    1.1e-05
 604300      3.48e-01      1.68e-04      1.97e-01    1.1e-05
 604400      3.71e-01      7.86e-04      2.08e-01    1.1e-05
 604500      3.66e-01      8.60e-04      2.05e-01    1.1e-05
 604600      3.59e-01      3.72e-04      2.03e-01    1.1e-05
 604700      2.00e-01      5.81e-05      1.13e-01    1.1e-05
 604800      1.93e-01      1.16e-03      1.06e-01    1.1e-05
 604900      3.73e-01      1.58e-03      2.05e-01    1.1e-05
 605000      2.21e-01      5.89e-04      1.27e-01    1.0e-05
 605100      3.81e-01      4.91e-04      2.19e-01    1.0e-05
 605200      3.77e-01      4.40e-04      2.16e-01    1.0e-05
 605300      1.54e-01      4.36e-04      8.82e-02    1.0e-05
 605400      3.87e-01      2.91e-04      2.22e-01    1.0e-05
 605500      3.66e-01      1.26e-03      2.07e-01    1.0e-05
 605600      3.68e-01      7.44e-04      2.10e-01    1.0e-05
 605700      6.82e-01      1.59e-03      3.92e-01    1.0e-05
 605800      6.56e-01      8.93e-04      3.78e-01    1.0e-05
 605900      3.34e-01      2.09e-04      1.92e-01    1.0e-05
 606000      1.48e-01      8.24e-04      8.33e-02    1.0e-05
 606100      3.36e-01      9.44e-04      1.91e-01    1.0e-05
 606200      3.37e-01      1.05e-03      1.91e-01    1.0e-05
 606300      3.68e-01      1.81e-03      2.03e-01    1.0e-05
 606400      3.48e-01      3.31e-04      2.00e-01    1.0e-05
 606500      3.20e-01      1.14e-04      1.84e-01    1.0e-05
 606600      3.86e-01      1.54e-03      2.16e-01    1.0e-05
 606700      3.74e-01      1.15e-03      2.12e-01    1.0e-05
 606800      3.55e-01      6.68e-04      2.03e-01    1.0e-05
 606900      3.36e-01      9.78e-04      1.91e-01    1.0e-05
 607000      3.70e-01      8.42e-04      2.11e-01    1.0e-05
 607100      3.46e-01      1.51e-03      1.93e-01    1.0e-05
 607200      3.45e-01      1.26e-03      1.94e-01    1.0e-05
 607300      1.81e-01      1.01e-05      1.04e-01    1.0e-05
 607400      3.77e-01      2.48e-04      2.17e-01    1.0e-05
 607500      3.55e-01      9.04e-04      2.02e-01    1.0e-05
 607600      3.54e-01      1.78e-03      1.95e-01    1.0e-05
 607700      3.48e-01      1.35e-03      1.95e-01    1.0e-05
 607800      3.31e-01      6.13e-04      1.90e-01    1.0e-05
 607900      3.69e-01      3.05e-04      2.12e-01    1.0e-05
 608000      3.50e-01      7.15e-05      2.01e-01    1.0e-05
 608100      2.02e-01      2.13e-03      1.06e-01    1.0e-05
 608200      1.40e-01      7.81e-04      7.88e-02    1.0e-05
 608300      3.70e-01      8.15e-04      2.11e-01    1.0e-05
 608400      3.57e-01      4.41e-04      2.05e-01    1.0e-05
 608500      3.97e-01      1.29e-03      2.25e-01    1.0e-05
 608600      1.88e-01      8.10e-04      1.07e-01    1.0e-05
 608700      3.84e-01      2.38e-03      2.06e-01    1.0e-05
 608800      6.39e-01      2.11e-04      3.68e-01    1.0e-05
 608900      3.48e-01      4.98e-04      2.00e-01    1.0e-05
 609000      3.69e-01      4.62e-04      2.12e-01    1.0e-05
 609100      3.42e-01      1.94e-05      1.97e-01    1.0e-05
 609200      3.37e-01      2.48e-04      1.94e-01    1.0e-05
 609300      3.51e-01      3.76e-04      2.02e-01    1.0e-05
 609400      3.47e-01      3.42e-04      2.00e-01    1.0e-05
 609500      1.92e-01      1.02e-03      1.08e-01    1.0e-05
 609600      3.65e-01      4.18e-04      2.10e-01    1.0e-05
 609700      1.93e-01      4.59e-04      1.11e-01    1.0e-05
 609800      1.77e-01      3.94e-04      1.01e-01    1.0e-05
 609900      7.27e-01      6.25e-04      4.19e-01    1.0e-05
 610000      1.44e-01      3.73e-04      8.41e-02    9.6e-06
 610100      3.28e-01      6.49e-05      1.92e-01    9.6e-06
 610200      1.38e-01      1.55e-04      8.06e-02    9.6e-06
 610300      2.27e-01      9.41e-04      1.31e-01    9.6e-06
 610400      3.56e-01      1.16e-03      2.05e-01    9.6e-06
 610500      1.85e-01      5.11e-04      1.08e-01    9.6e-06
 610600      3.82e-01      2.00e-04      2.24e-01    9.6e-06
 610700      2.26e-01      2.78e-04      1.32e-01    9.6e-06
 610800      1.47e-01      3.65e-04      8.56e-02    9.6e-06
 610900      1.98e-01      1.13e-03      1.13e-01    9.6e-06
 611000      3.50e-01      9.98e-04      2.02e-01    9.6e-06
 611100      1.86e-01      9.13e-04      1.07e-01    9.6e-06
 611200      3.55e-01      6.49e-04      2.07e-01    9.6e-06
 611300      3.34e-01      3.03e-04      1.96e-01    9.6e-06
 611400      3.43e-01      6.94e-05      2.01e-01    9.6e-06
 611500      3.45e-01      7.26e-05      2.02e-01    9.6e-06
 611600      3.45e-01      5.04e-04      2.01e-01    9.6e-06
 611700      1.30e-01      3.34e-04      7.59e-02    9.6e-06
 611800      3.90e-01      6.58e-04      2.27e-01    9.6e-06
 611900      1.68e-01      4.61e-06      9.82e-02    9.6e-06
 612000      1.43e-01      4.40e-04      8.31e-02    9.6e-06
 612100      3.18e-01      7.60e-04      1.85e-01    9.6e-06
 612200      3.52e-01      5.80e-04      2.05e-01    9.6e-06
 612300      6.98e-01      4.08e-03      4.03e-01    9.6e-06
 612400      3.70e-01      1.07e-03      2.13e-01    9.6e-06
 612500      4.29e-01      1.30e-03      2.48e-01    9.6e-06
 612600      3.50e-01      6.31e-04      2.04e-01    9.6e-06
 612700      2.25e-01      1.15e-03      1.29e-01    9.6e-06
 612800      3.43e-01      6.58e-05      2.01e-01    9.6e-06
 612900      1.70e-01      6.63e-04      9.85e-02    9.6e-06
 613000      3.71e-01      5.06e-04      2.17e-01    9.6e-06
 613100      3.32e-01      5.82e-04      1.94e-01    9.6e-06
 613200      1.48e-01      6.62e-04      8.57e-02    9.6e-06
 613300      1.94e-01      4.05e-04      1.13e-01    9.6e-06
 613400      1.83e-01      5.67e-04      1.06e-01    9.6e-06
 613500      3.24e-01      1.24e-04      1.90e-01    9.6e-06
 613600      3.69e-01      1.72e-04      2.16e-01    9.6e-06
 613700      1.54e-01      1.81e-03      7.98e-02    9.6e-06
 613800      3.50e-01      5.20e-04      2.04e-01    9.6e-06
 613900      1.91e-01      6.50e-04      1.11e-01    9.6e-06
 614000      1.75e-01      9.33e-05      1.03e-01    9.6e-06
 614100      3.62e-01      5.89e-04      2.11e-01    9.6e-06
 614200      3.39e-01      1.02e-03      1.96e-01    9.6e-06
 614300      3.95e-01      5.93e-04      2.31e-01    9.6e-06
 614400      3.65e-01      2.28e-05      2.14e-01    9.6e-06
 614500      3.47e-01      9.89e-04      2.00e-01    9.6e-06
 614600      3.89e-01      7.37e-04      2.26e-01    9.6e-06
 614700      3.39e-01      4.09e-05      1.99e-01    9.6e-06
 614800      3.49e-01      9.25e-05      2.05e-01    9.6e-06
 614900      6.26e-01      2.86e-04      3.67e-01    9.6e-06
 615000      1.64e-01      4.83e-04      9.73e-02    9.1e-06
 615100      3.69e-01      1.30e-03      2.15e-01    9.1e-06
 615200      2.04e-01      9.88e-04      1.20e-01    9.1e-06
 615300      3.70e-01      8.38e-05      2.20e-01    9.1e-06
 615400      3.42e-01      4.58e-04      2.03e-01    9.1e-06
 615500      3.50e-01      2.26e-04      2.08e-01    9.1e-06
 615600      3.23e-01      9.36e-04      1.89e-01    9.1e-06
 615700      1.61e-01      1.17e-03      9.23e-02    9.1e-06
 615800      2.03e-01      2.39e-03      1.07e-01    9.1e-06
 615900      1.71e-01      5.00e-04      1.01e-01    9.1e-06
 616000      3.47e-01      8.98e-04      2.04e-01    9.1e-06
 616100      1.36e-01      9.59e-05      8.10e-02    9.1e-06
 616200      6.70e-01      1.78e-04      3.99e-01    9.1e-06
 616300      3.32e-01      9.68e-05      1.98e-01    9.1e-06
 616400      1.90e-01      2.07e-03      1.02e-01    9.1e-06
 616500      3.66e-01      1.09e-03      2.15e-01    9.1e-06
 616600      3.86e-01      1.86e-03      2.21e-01    9.1e-06
 616700      1.47e-01      4.95e-04      8.67e-02    9.1e-06
 616800      1.37e-01      8.43e-04      7.93e-02    9.1e-06
 616900      3.45e-01      4.04e-04      2.05e-01    9.1e-06
 617000      3.47e-01      1.21e-03      2.02e-01    9.1e-06
 617100      1.36e-01      5.97e-05      8.07e-02    9.1e-06
 617200      3.41e-01      3.95e-04      2.03e-01    9.1e-06
 617300      3.65e-01      8.40e-04      2.16e-01    9.1e-06
 617400      3.62e-01      9.87e-04      2.13e-01    9.1e-06
 617500      3.40e-01      1.73e-04      2.03e-01    9.1e-06
 617600      1.75e-01      1.76e-03      9.57e-02    9.1e-06
 617700      1.87e-01      6.06e-04      1.10e-01    9.1e-06
 617800      3.38e-01      4.23e-04      2.01e-01    9.1e-06
 617900      3.34e-01      8.64e-04      1.97e-01    9.1e-06
 618000      1.45e-01      1.15e-04      8.61e-02    9.1e-06
 618100      1.48e-01      6.51e-04      8.68e-02    9.1e-06
 618200      4.31e-01      1.67e-03      2.50e-01    9.1e-06
 618300      1.45e-01      1.85e-05      8.61e-02    9.1e-06
 618400      3.43e-01      4.34e-04      2.04e-01    9.1e-06
 618500      2.11e-01      3.89e-03      8.67e-02    9.1e-06
 618600      3.59e-01      1.17e-03      2.10e-01    9.1e-06
 618700      3.42e-01      7.30e-04      2.02e-01    9.1e-06
 618800      3.76e-01      8.72e-04      2.22e-01    9.1e-06
 618900      4.30e-01      7.67e-04      2.55e-01    9.1e-06
 619000      3.51e-01      1.34e-03      2.04e-01    9.1e-06
 619100      3.47e-01      6.37e-04      2.06e-01    9.1e-06
 619200      6.59e-01      1.07e-03      3.92e-01    9.1e-06
 619300      3.56e-01      1.85e-06      2.12e-01    9.1e-06
 619400      3.50e-01      1.10e-03      2.05e-01    9.1e-06
 619500      1.80e-01      1.35e-03      1.02e-01    9.1e-06
 619600      1.52e-01      1.26e-04      9.06e-02    9.1e-06
 619700      1.85e-01      6.49e-04      1.09e-01    9.1e-06
 619800      3.65e-01      7.57e-04      2.16e-01    9.1e-06
 619900      1.88e-01      5.38e-04      1.11e-01    9.1e-06
 620000      3.50e-01      7.63e-04      2.10e-01    8.6e-06
 620100      3.45e-01      7.62e-04      2.07e-01    8.6e-06
 620200      3.68e-01      1.09e-03      2.19e-01    8.6e-06
 620300      1.52e-01      4.28e-04      9.17e-02    8.6e-06
 620400      3.10e-01      4.03e-04      1.87e-01    8.6e-06
 620500      3.40e-01      1.55e-03      1.98e-01    8.6e-06
 620600      3.67e-01      2.52e-04      2.22e-01    8.6e-06
 620700      3.47e-01      9.47e-04      2.07e-01    8.6e-06
 620800      3.17e-01      1.73e-04      1.92e-01    8.6e-06
 620900      1.68e-01      1.32e-03      9.70e-02    8.6e-06
 621000      3.34e-01      2.93e-04      2.02e-01    8.6e-06
 621100      3.46e-01      6.63e-04      2.08e-01    8.6e-06
 621200      3.46e-01      1.76e-03      2.00e-01    8.6e-06
 621300      1.72e-01      1.79e-04      1.04e-01    8.6e-06
 621400      3.37e-01      2.61e-04      2.04e-01    8.6e-06
 621500      3.24e-01      7.70e-04      1.94e-01    8.6e-06
 621600      3.44e-01      1.48e-04      2.09e-01    8.6e-06
 621700      3.28e-01      3.16e-04      1.98e-01    8.6e-06
 621800      3.53e-01      8.15e-05      2.13e-01    8.6e-06
 621900      1.48e-01      1.11e-03      8.58e-02    8.6e-06
 622000      3.49e-01      2.59e-05      2.12e-01    8.6e-06
 622100      1.41e-01      9.61e-04      8.21e-02    8.6e-06
 622200      3.41e-01      3.67e-04      2.06e-01    8.6e-06
 622300      3.69e-01      3.02e-04      2.23e-01    8.6e-06
 622400      3.53e-01      8.92e-04      2.11e-01    8.6e-06
 622500      3.45e-01      2.82e-04      2.09e-01    8.6e-06
 622600      3.53e-01      3.11e-04      2.14e-01    8.6e-06
 622700      3.42e-01      9.02e-04      2.05e-01    8.6e-06
 622800      3.30e-01      1.34e-03      1.94e-01    8.6e-06
 622900      3.39e-01      5.90e-04      2.04e-01    8.6e-06
 623000      3.77e-01      9.28e-04      2.26e-01    8.6e-06
 623100      3.76e-01      1.42e-03      2.22e-01    8.6e-06
 623200      3.52e-01      1.34e-04      2.13e-01    8.6e-06
 623300      3.50e-01      3.03e-04      2.12e-01    8.6e-06
 623400      1.55e-01      9.64e-05      9.41e-02    8.6e-06
 623500      3.71e-01      2.97e-04      2.24e-01    8.6e-06
 623600      3.45e-01      2.05e-04      2.09e-01    8.6e-06
 623700      3.40e-01      9.60e-04      2.03e-01    8.6e-06
 623800      3.45e-01      1.32e-04      2.09e-01    8.6e-06
 623900      6.80e-01      7.29e-04      4.11e-01    8.6e-06
 624000      3.46e-01      2.76e-04      2.09e-01    8.6e-06
